1.1.2	4	8996048	ὅσοι	ὅσος	as much/many as	8996052
1.1.2	4	8996049	ἐς	εἰς	into	8996052
1.1.2	4	8996050	Καστωλοῦ	Καστωλός	Castolus	8996051
1.1.2	4	8996051	πεδίον	πεδίον	a plain	8996049
1.1.2	4	8996052	ἁθροίζονται	ἀθροίζω	to gather together	8996047
1.1.2	4	8996053	.	.	nodef	8996031
1.1.2	5	8996054	ἀναβαίνει	ἀναβαίνω	to go up	0
1.1.2	5	8996055	οὖν	οὖν	so	8996054
1.1.2	5	8996056	ὁ	ὁ	the	8996057
1.1.2	5	8996057	Κῦρος	Κῦρος	Cyrus	8996054
1.1.2	5	8996058	λαβὼν	λαμβάνω	to take	8996054
1.1.2	5	8996059	Τισσαφέρνην	Τισσαφέρνης	Tissaphernes	8996058
1.1.2	5	8996060	ὡς	ὡς	as	8996061
1.1.2	5	8996061	φίλον	φίλος	friend; loved	8996058
1.1.2	5	8996062	,	,	nodef	8996054
1.1.2	5	8996063	καὶ	καί	and	8996068
1.1.2	5	8996064	τῶν	ὁ	the	8996065
1.1.2	5	8996065	Ἑλλήνων	Ἕλλην	Hellen; Greek	8996067
1.1.2	5	8996066	ἔχων	ἔχω	to have	8996068
1.1.2	5	8996067	ὁπλίτας	ὁπλίτης	heavy-armed	8996066
1.1.2	5	8996068	ἀνέβη	ἀναβαίνω	to go up	8996054
1.1.2	5	8996069	τριακοσίους	τριακόσιοι	three hundred	8996067
1.1.2	5	8996070	,	,	nodef	8996054
1.1.2	5	8996071	ἄρχοντα	ἄρχω	(to be first) to rule	8996068
1.1.2	5	8996072	δὲ	δέ	but	8996068
1.1.2	5	8996073	αὐτῶν	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996071
1.1.2	5	8996074	Ξενίαν	Ξενίας	Xenias	8996071
1.1.2	5	8996075	Παρράσιον	Παρράσιος	of Parrhasia (Arcadia)	8996074
1.1.2	5	8996076	.	.	nodef	8996054
1.1.3	6	8996077	ἐπεὶ	ἐπεί	after	8996089
1.1.3	6	8996078	δὲ	δέ	but	8996089
1.1.3	6	8996079	ἐτελεύτησε	τελευτάω	to complete	8996077
1.1.3	6	8996080	Δαρεῖος	Δαρεῖος	Darius	8996079
1.1.3	6	8996081	καὶ	καί	and	8996082
1.1.3	6	8996082	κατέστη	καθίστημι	to set down	8996079
1.1.3	6	8996083	εἰς	εἰς	into	8996082
1.1.3	6	8996084	τὴν	ὁ	the	8996085
1.1.3	6	8996085	βασιλείαν	βασιλεία	a kingdom	8996083
1.1.3	6	8996086	Ἀρταξέρξης	Ἀρταξέρξης	Artaxerxes	8996082
1.1.3	6	8996087	,	,	nodef	8996077
1.1.3	6	8996088	Τισσαφέρνης	Τισσαφέρνης	Tissaphernes	8996089
1.1.3	6	8996089	διαβάλλει	διαβάλλω	to throw over	0
1.1.3	6	8996090	τὸν	ὁ	the	8996091
1.1.3	6	8996091	Κῦρον	Κῦρος	Cyrus	8996089
1.1.3	6	8996092	πρὸς	πρός	(w. gen.) from; (w. dat.) at	8996089
1.1.3	6	8996093	τὸν	ὁ	the	8996094
1.1.3	6	8996094	ἀδελφὸν	ἀδελφός	sons of the same mother	8996092
1.1.3	6	8996095	ὡς	ὡς	as	8996089
1.1.3	6	8996096	ἐπιβουλεύοι	ἐπιβουλεύω	to plot against	8996095
1.1.3	6	8996097	αὐτῷ	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996096
1.1.3	6	8996098	.	.	nodef	8996077
1.1.3	7	8996099	ὁ	ὁ	the	8996101
1.1.3	7	8996100	δὲ	δέ	but	8996101
1.1.3	7	8996101	πείθεται	πείθω	to prevail upon	0
1.1.3	7	8996102	καὶ	καί	and	8996103
1.1.3	7	8996103	συλλαμβάνει	συλλαμβάνω	to collect	8996101
1.1.3	7	8996104	Κῦρον	Κῦρος	Cyrus	8996103
1.1.3	7	8996105	ὡς	ὡς	as	8996106
1.1.3	7	8996106	ἀποκτενῶν	ἀποκτείνω	to kill	8996103
1.1.3	7	8996107	·	·	nodef	8996099
1.1.3	8	8996108	ἡ	ὁ	the	8996110
1.1.3	8	8996109	δὲ	δέ	but	8996113
1.1.3	8	8996110	μήτηρ	μήτηρ	a mother	8996113
1.1.3	8	8996111	ἐξαιτησαμένη	ἐξαιτέω	to demand	8996113
1.1.3	8	8996112	αὐτὸν	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996111
1.1.3	8	8996113	ἀποπέμπει	ἀποπέμπω	to send off	0
1.1.3	8	8996114	πάλιν	πάλιν	back	8996113
1.1.3	8	8996115	ἐπὶ	ἐπί	on	8996113
1.1.3	8	8996116	τὴν	ὁ	the	8996117
1.1.3	8	8996117	ἀρχήν	ἀρχή	a beginning	8996115
1.1.3	8	8996118	.	.	nodef	8996108
1.1.4	9	8996119	ὁ	ὁ	the	8996127
1.1.4	9	8996120	δ’	δέ	but	8996127
1.1.4	9	8996121	ὡς	ὡς	as	8996127
1.1.4	9	8996122	ἀπῆλθε	ἀπέρχομαι	to go away	8996121
1.1.4	9	8996123	κινδυνεύσας	κινδυνεύω	to be daring	8996122
1.1.4	9	8996124	καὶ	καί	and	8996125
1.1.4	9	8996125	ἀτιμασθείς	ἀτιμάζω	to hold in no honour	8996123
1.1.4	9	8996126	,	,	nodef	8996119
1.1.4	9	8996127	βουλεύεται	βουλεύω	to take counsel	0
1.1.4	9	8996128	ὅπως	ὅπως	how	8996127
1.1.4	9	8996129	μήποτε	μήποτε	never	8996131
1.1.4	9	8996130	ἔτι	ἔτι	yet	8996131
1.1.4	9	8996131	ἔσται	εἰμί	to be	8996128
1.1.4	9	8996132	ἐπὶ	ἐπί	on	8996131
1.1.4	9	8996133	τῷ	ὁ	the	8996134
1.1.4	9	8996134	ἀδελφῷ	ἀδελφός	sons of the same mother	8996132
1.1.4	9	8996135	,	,	nodef	8996119
1.1.4	9	8996136	ἀλλά	ἀλλά	otherwise	8996141
1.1.4	9	8996137	,	,	nodef	8996119
1.1.4	9	8996138	ἢν	ἐάν	if	8996141
1.1.4	9	8996139	δύνηται	δύναμαι	to be able	8996138
1.1.4	9	8996140	,	,	nodef	8996119
1.1.4	9	8996141	βασιλεύσει	βασιλεύω	to be king	8996131
1.1.4	9	8996142	ἀντ’	ἀντί	over against	8996141
1.1.4	9	8996143	ἐκείνου	ἐκεῖνος	that over there	8996142
1.1.4	9	8996144	.	.	nodef	8996119
1.1.4	10	8996145	Παρύσατις	Παρύσατις	Parysatis	8996150
1.1.4	10	8996146	μὲν	μέν	on the one hand	8996150
1.1.4	10	8996147	δὴ	δή	[interactional particle: S&H on same page]	8996150
1.1.4	10	8996148	ἡ	ὁ	the	8996149
1.1.4	10	8996149	μήτηρ	μήτηρ	a mother	8996145
1.1.4	10	8996150	ὑπῆρχε	ὑπάρχω	to begin; to exist	0
1.1.4	10	8996151	τῷ	ὁ	the	8996152
1.1.4	10	8996152	Κύρῳ	Κῦρος	Cyrus	8996150
1.1.4	10	8996153	,	,	nodef	8996145
1.1.4	10	8996154	φιλοῦσα	φιλέω	to love	8996150
1.1.4	10	8996155	αὐτὸν	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996154
1.1.4	10	8996156	μᾶλλον	μάλα	very	8996154
1.1.4	10	8996157	ἢ	ἤ	either..or; than	8996156
1.1.4	10	8996158	τὸν	ὁ	the	8996160
1.1.4	10	8996159	βασιλεύοντα	βασιλεύω	to be king	8996160
1.1.4	10	8996160	Ἀρταξέρξην	Ἀρταξέρξης	Artaxerxes	8996157
1.1.4	10	8996161	.	.	nodef	8996145
1.1.5	11	8996162	ὅστις	ὅστις	indef. relative or indirect interrogative	8996164
1.1.5	11	8996163	δ’	δέ	but	8996173
1.1.5	11	8996164	ἀφικνεῖτο	ἀφικνέομαι	to come to	8996173
1.1.5	11	8996165	τῶν	ὁ	the	8996170
1.1.5	11	8996166	παρὰ	παρά	from the side of	8996170
1.1.5	11	8996167	βασιλέως	βασιλεύς	a king	8996166
1.1.5	11	8996168	πρὸς	πρός	(w. gen.) from; (w. dat.) at	8996164
1.1.5	11	8996169	αὐτὸν	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996168
1.1.5	11	8996170	πάντας	πᾶς	all	8996172
1.1.5	11	8996171	οὕτω	οὕτως	so	8996172
1.1.5	11	8996172	διατιθεὶς	διατίθημι	to place separately	8996173
1.1.5	11	8996173	ἀπεπέμπετο	ἀποπέμπω	to send off	0
1.1.5	11	8996174	ὥστε	ὥστε	so that	8996171
1.1.5	11	8996175	αὐτῷ	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996177
1.1.5	11	8996176	μᾶλλον	μάλα	very	8996178
1.1.5	11	8996177	φίλους	φίλος	friend; loved	8996178
1.1.5	11	8996178	εἶναι	εἰμί	to be	8996174
1.1.5	11	8996179	ἢ	ἤ	either..or; than	8996176
1.1.5	11	8996180	βασιλεῖ	βασιλεύς	a king	8996179
1.1.5	11	8996181	.	.	nodef	8996162
1.1.5	12	8996182	καὶ	καί	and	8996188
1.1.5	12	8996183	τῶν	ὁ	the	8996187
1.1.5	12	8996184	παρ’	παρά	from the side of	8996187
1.1.5	12	8996185	ἑαυτῷ	ἑαυτοῦ	himself	8996184
1.1.5	12	8996186	δὲ	δέ	but	8996188
1.1.5	12	8996187	βαρβάρων	βάρβαρος	barbarous	8996188
1.1.5	12	8996188	ἐπεμελεῖτο	ἐπιμελέομαι	to take care of	0
1.1.5	12	8996189	ὡς	ὡς	as	8996188
1.1.5	12	8996190	πολεμεῖν	πολεμέω	to be at war	8996192
1.1.5	12	8996191	τε	τε	and	8996193
1.1.5	12	8996192	ἱκανοὶ	ἱκανός	becoming	8996193
1.1.5	12	8996193	εἴησαν	εἰμί	to be	8996189
1.1.5	12	8996194	καὶ	καί	and	8996196
1.1.5	12	8996195	εὐνοϊκῶς	εὐνοικός	nodef	8996196
1.1.5	12	8996196	ἔχοιεν	ἔχω	to have	8996193
1.1.5	12	8996197	αὐτῷ	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996195
1.1.5	12	8996198	.	.	nodef	8996182
1.1.6	13	8996199	τὴν	ὁ	the	8996202
1.1.6	13	8996200	δὲ	δέ	but	8996203
1.1.6	13	8996201	Ἑλληνικὴν	Ἑλληνικός	Hellenic	8996202
1.1.6	13	8996202	δύναμιν	δύναμις	power	8996203
1.1.6	13	8996203	ἥθροιζεν	ἀθροίζω	to gather together	0
1.1.6	13	8996204	ὡς	ὡς	as	8996203
1.1.6	13	8996205	μάλιστα	μάλα	very	8996204
1.1.6	13	8996206	ἐδύνατο	δύναμαι	to be able	8996204
1.1.6	13	8996207	ἐπικρυπτόμενος	ἐπικρύπτω	to throw a cloak over	8996206
1.1.6	13	8996208	,	,	nodef	8996199
1.1.6	13	8996209	ὅπως	ὅπως	how	8996203
1.1.6	13	8996210	ὅτι	ὅτι	adv. + superl.	8996209
1.1.6	13	8996211	ἀπαρασκευότατον	ἀπαράσκευος	without preparation	8996213
1.1.6	13	8996212	λάβοι	λαμβάνω	to take	8996210
1.1.6	13	8996213	βασιλέα	βασιλεύς	a king	8996212
1.1.6	13	8996214	.	.	nodef	8996199
1.1.6	14	8996215	ὧδε	ὧδε	in this wise	8996217
1.1.6	14	8996216	οὖν	οὖν	so	8996217
1.1.6	14	8996217	ἐποιεῖτο	ποιέω	to make	0
1.1.6	14	8996218	τὴν	ὁ	the	8996219
1.1.6	14	8996219	συλλογήν	συλλογή	a gathering	8996217
1.1.6	14	8996220	.	.	nodef	8996215
1.1.6	15	8996221	ὁπόσας	ὁπόσος	as many as	8996223
1.1.6	15	8996222	εἶχε	ἔχω	to have	8996227
1.1.6	15	8996223	φυλακὰς	φυλακή	a watching	8996222
1.1.6	15	8996224	ἐν	ἐν	in	8996222
1.1.6	15	8996225	ταῖς	ὁ	the	8996226
1.1.6	15	8996226	πόλεσι	πόλις	a city	8996224
1.1.6	15	8996227	παρήγγειλε	παραγγέλλω	to transmit as a message; give orders	0
1.1.6	15	8996228	τοῖς	ὁ	the	8996229
1.1.6	15	8996229	φρουράρχοις	φρούραρχος	commander of a watch	8996227
1.1.6	15	8996230	ἑκάστοις	ἕκαστος	every	8996229
1.1.6	15	8996231	λαμβάνειν	λαμβάνω	to take	8996227
1.1.6	15	8996232	ἄνδρας	ἀνήρ	a man	8996231
1.1.6	15	8996233	Πελοποννησίους	Πελοποννήσιος	Peloponnesian (of people)	8996232
1.1.6	15	8996234	ὅτι	ὅτι	adv. + superl.	8996231
1.1.6	15	8996235	πλείστους	πολύς	much	8996234
1.1.6	15	8996236	καὶ	καί	and	8996237
1.1.6	15	8996237	βελτίστους	ἀγαθός	good	8996235
1.1.6	15	8996238	,	,	nodef	8996221
1.1.6	15	8996239	ὡς	ὡς	as	8996240
1.1.6	15	8996240	ἐπιβουλεύοντος	ἐπιβουλεύω	to plot against	8996227
1.1.6	15	8996241	Τισσαφέρνους	Τισσαφέρνης	Tissaphernes	8996240
1.1.6	15	8996242	ταῖς	ὁ	the	8996243
1.1.6	15	8996243	πόλεσι	πόλις	a city	8996240
1.1.6	15	8996244	.	.	nodef	8996221
1.1.6	16	8996245	καὶ	καί	and	8996247
1.1.6	16	8996246	γὰρ	γάρ	for	8996247
1.1.6	16	8996247	ἦσαν	εἰμί	to be	0
1.1.6	16	8996248	αἱ	ὁ	the	8996250
1.1.6	16	8996249	Ἰωνικαὶ	Ἰωνικός	Ionic	8996250
1.1.6	16	8996250	πόλεις	πόλις	a city	8996247
1.1.6	16	8996251	Τισσαφέρνους	Τισσαφέρνης	Tissaphernes	8996250
1.1.6	16	8996252	τὸ	ὁ	the	8996253
1.1.6	16	8996253	ἀρχαῖον	ἀρχαῖος	from the beginning	8996256
1.1.6	16	8996254	ἐκ	ἐκ	from out of	8996256
1.1.6	16	8996255	βασιλέως	βασιλεύς	a king	8996254
1.1.6	16	8996256	δεδομέναι	δίδωμι	to give	8996247
1.1.6	16	8996257	,	,	nodef	8996245
1.1.6	16	8996258	τότε	τότε	at that time	8996260
1.1.6	16	8996259	δὲ	δέ	but	8996260
1.1.6	16	8996260	ἀφειστήκεσαν	ἀφίστημι	to put away	8996247
1.1.6	16	8996261	πρὸς	πρός	(w. gen.) from; (w. dat.) at	8996260
1.1.6	16	8996262	Κῦρον	Κῦρος	Cyrus	8996261
1.1.6	16	8996263	πᾶσαι	πᾶς	all	8996260
1.1.6	16	8996264	πλὴν	πλήν	except	8996263
1.1.6	16	8996265	Μιλήτου	Μίλητος	Miletus	8996264
1.1.6	16	8996266	·	·	nodef	8996245
1.1.7	17	8996267	ἐν	ἐν	in	8996283
1.1.7	17	8996268	Μιλήτῳ	Μίλητος	Miletus	8996267
1.1.7	17	8996269	δὲ	δέ	but	8996283
1.1.7	17	8996270	Τισσαφέρνης	Τισσαφέρνης	Tissaphernes	8996283
1.1.7	17	8996271	προαισθόμενος	προαισθάνομαι	to perceive	8996283
1.1.7	17	8996272	τὰ	ὁ	the	8996274
1.1.7	17	8996273	αὐτὰ	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996274
1.1.7	17	8996274	ταῦτα	οὗτος	this; that	8996275
1.1.7	17	8996275	βουλευομένους	βουλεύω	to take counsel	8996271
1.1.7	17	8996276	ἀποστῆναι	ἀφίστημι	to put away	8996275
1.1.7	17	8996277	πρὸς	πρός	(w. gen.) from; (w. dat.) at	8996276
1.1.7	17	8996278	Κῦρον	Κῦρος	Cyrus	8996277
1.1.7	17	8996279	,	,	nodef	8996267
1.1.7	17	8996280	τοὺς	ὁ	the	8996283
1.1.7	17	8996281	μὲν	μέν	on the one hand	8996283
1.1.7	17	8996282	αὐτῶν	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996280
1.1.7	17	8996283	ἀπέκτεινε	ἀποκτείνω	to kill	0
1.1.7	17	8996284	τοὺς	ὁ	the	8996286
1.1.7	17	8996285	δ’	δέ	but	8996286
1.1.7	17	8996286	ἐξέβαλεν	ἐκβάλλω	to throw	8996283
1.1.7	17	8996287	.	.	nodef	8996267
1.1.7	18	8996288	ὁ	ὁ	the	8996290
1.1.7	18	8996289	δὲ	δέ	but	8996296
1.1.7	18	8996290	Κῦρος	Κῦρος	Cyrus	8996296
1.1.7	18	8996291	ὑπολαβὼν	ὑπολαμβάνω	take up; understand	8996296
1.1.7	18	8996292	τοὺς	ὁ	the	8996293
1.1.7	18	8996293	φεύγοντας	φεύγω	to flee	8996291
1.1.7	18	8996294	συλλέξας	συλλέγω	to collect	8996296
1.1.7	18	8996295	στράτευμα	στράτευμα	an expedition	8996294
1.1.7	18	8996296	ἐπολιόρκει	πολιορκέω	to hem in a city	0
1.1.7	18	8996297	Μίλητον	Μίλητος	Miletus	8996296
1.1.7	18	8996298	καὶ	καί	and	8996299
1.1.7	18	8996299	κατὰ	κατά	down	8996296
1.1.7	18	8996300	γῆν	γῆ	earth	8996299
1.1.7	18	8996301	καὶ	καί	and	8996302
1.1.7	18	8996302	κατὰ	κατά	down	8996300
1.1.7	18	8996303	θάλατταν	θάλασσα	the sea	8996302
1.1.7	18	8996304	καὶ	καί	and	8996305
1.1.7	18	8996305	ἐπειρᾶτο	πειράω	to attempt	8996296
1.1.7	18	8996306	κατάγειν	κατάγω	to lead down	8996305
1.1.7	18	8996307	τοὺς	ὁ	the	8996308
1.1.7	18	8996308	ἐκπεπτωκότας	ἐκπίπτω	to fall out of	8996306
1.1.7	18	8996309	.	.	nodef	8996288
1.1.7	19	8996310	καὶ	καί	and	8996315
1.1.7	19	8996311	αὕτη	οὗτος	this; that	8996314
1.1.7	19	8996312	αὖ	αὖ	again	8996315
1.1.7	19	8996313	ἄλλη	ἄλλος	other	8996314
1.1.7	19	8996314	πρόφασις	πρόφασις	that which is alleged as the cause	8996315
1.1.7	19	8996315	ἦν	εἰμί	to be	0
1.1.7	19	8996316	αὐτῷ	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996315
1.1.7	19	8996317	τοῦ	ὁ	the	8996318
1.1.7	19	8996318	ἁθροίζειν	ἀθροίζω	to gather together	8996314
1.1.7	19	8996319	στράτευμα	στράτευμα	an expedition	8996318
1.1.7	19	8996320	.	.	nodef	8996310
1.1.8	20	8996321	πρὸς	πρός	(w. gen.) from; (w. dat.) at	8996324
1.1.8	20	8996322	δὲ	δέ	but	8996325
1.1.8	20	8996323	βασιλέα	βασιλεύς	a king	8996321
1.1.8	20	8996324	πέμπων	πέμπω	to send	8996325
1.1.8	20	8996325	ἠξίου	ἀξιόω	to think worthy of; to expect	0
1.1.8	20	8996326	ἀδελφὸς	ἀδελφός	sons of the same mother	8996327
1.1.8	20	8996327	ὢν	εἰμί	to be	8996325
1.1.8	20	8996328	αὐτοῦ	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996326
1.1.8	20	8996329	δοθῆναι	δίδωμι	to give	8996325
1.1.8	20	8996330	οἷ	οἷ	nodef	8996329
1.1.8	20	8996331	ταύτας	οὗτος	this; that	8996333
1.1.8	20	8996332	τὰς	ὁ	the	8996333
1.1.8	20	8996333	πόλεις	πόλις	a city	8996329
1.1.8	20	8996334	μᾶλλον	μάλα	very	8996329
1.1.8	20	8996335	ἢ	ἤ	either..or; than	8996334
1.1.8	20	8996336	Τισσαφέρνην	Τισσαφέρνης	Tissaphernes	8996335
1.1.8	20	8996337	ἄρχειν	ἄρχω	(to be first) to rule	8996335
1.1.8	20	8996338	αὐτῶν	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996337
1.1.8	20	8996339	,	,	nodef	8996321
1.1.8	20	8996340	καὶ	καί	and	8996343
1.1.8	20	8996341	ἡ	ὁ	the	8996342
1.1.8	20	8996342	μήτηρ	μήτηρ	a mother	8996343
1.1.8	20	8996343	συνέπραττεν	συμπράσσω	to join or help in doing	8996325
1.1.8	20	8996344	αὐτῷ	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996343
1.1.8	20	8996345	ταῦτα	οὗτος	this; that	8996343
1.1.8	20	8996346	·	·	nodef	8996321
1.1.8	21	8996347	ὥστε	ὥστε	so that	8996355
1.1.8	21	8996348	βασιλεὺς	βασιλεύς	a king	8996355
1.1.8	21	8996349	τὴν	ὁ	the	8996353
1.1.8	21	8996350	μὲν	μέν	on the one hand	8996355
1.1.8	21	8996351	πρὸς	πρός	(w. gen.) from; (w. dat.) at	8996353
1.1.8	21	8996352	ἑαυτὸν	ἑαυτοῦ	himself	8996351
1.1.8	21	8996353	ἐπιβουλὴν	ἐπιβουλή	a plan against	8996355
1.1.8	21	8996354	οὐκ	οὐ	not	8996355
1.1.8	21	8996355	ᾐσθάνετο	αἰσθάνομαι	to perceive	0
1.1.8	21	8996356	,	,	nodef	8996347
1.1.8	21	8996357	Τισσαφέρνει	Τισσαφέρνης	Tissaphernes	8996360
1.1.8	21	8996358	δ’	δέ	but	8996359
1.1.8	21	8996359	ἐνόμιζε	νομίζω	to have as a custom; to believe	8996355
1.1.8	21	8996360	πολεμοῦντα	πολεμέω	to be at war	8996365
1.1.8	21	8996361	αὐτὸν	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996365
1.1.8	21	8996362	ἀμφὶ	ἀμφί	on both sides	8996365
1.1.8	21	8996363	τὰ	ὁ	the	8996364
1.1.8	21	8996364	στρατεύματα	στράτευμα	an expedition	8996362
1.1.8	21	8996365	δαπανᾶν	δαπανάω	to spend	8996359
1.1.8	21	8996366	·	·	nodef	8996347
1.1.8	22	8996367	ὥστε	ὥστε	so that	8996369
1.1.8	22	8996368	οὐδὲν	οὐδείς	not one	8996369
1.1.8	22	8996369	ἤχθετο	ἔχθω	to hate	0
1.1.8	22	8996370	αὐτῶν	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996369
1.1.8	22	8996371	πολεμούντων	πολεμέω	to be at war	8996370
1.1.8	22	8996372	.	.	nodef	8996367
1.1.8	23	8996373	καὶ	καί	and	8996377
1.1.8	23	8996374	γὰρ	γάρ	for	8996377
1.1.8	23	8996375	ὁ	ὁ	the	8996376
1.1.8	23	8996376	Κῦρος	Κῦρος	Cyrus	8996377
1.1.8	23	8996377	ἀπέπεμπε	ἀποπέμπω	to send off	0
1.1.8	23	8996378	τοὺς	ὁ	the	8996379
1.1.8	23	8996379	γιγνομένους	γίγνομαι	become	8996380
1.1.8	23	8996380	δασμοὺς	δασμός	a division	8996379
1.1.8	23	8996381	βασιλεῖ	βασιλεύς	a king	8996377
1.1.8	23	8996382	ἐκ	ἐκ	from out of	8996379
1.1.8	23	8996383	τῶν	ὁ	the	8996384
1.1.8	23	8996384	πόλεων	πόλις	a city	8996382
1.1.8	23	8996385	ὧν	ὅς	who	8996387
1.1.8	23	8996386	Τισσαφέρνους	Τισσαφέρνης	Tissaphernes	8996387
1.1.8	23	8996387	ἐτύγχανεν	τυγχάνω	(with gen.) to hit the mark	8996384
1.1.8	23	8996388	ἔχων	ἔχω	to have	8996387
1.1.8	23	8996389	.	.	nodef	8996373
1.1.9	24	8996390	ἄλλο	ἄλλος	other	8996392
1.1.9	24	8996391	δὲ	δέ	but	8996394
1.1.9	24	8996392	στράτευμα	στράτευμα	an expedition	8996394
1.1.9	24	8996393	αὐτῷ	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	8996394
1.1.9	24	8996394	συνελέγετο	συλλέγω	to collect	0
1.1.9	24	8996395	ἐν	ἐν	in	8996394
1.1.9	24	8996396	Χερρονήσῳ	Χερσόνησος	the (Thracian) Chersonese; the Crimea	8996395
1.1.9	24	8996397	τῇ	ὁ	the	8996396
1.1.9	24	8996398	κατ’	κατά	down	8996396
1.1.9	24	8996399	ἀντιπέρας	ἀντιπέρα	the opposite coast	8996400
1.1.9	24	8996400	Ἀβύδου	Ἄβυδος	Abydos	8996398
1.1.9	24	8996401	τόνδε	ὅδε	this	8996403
1.1.9	24	8996402	τὸν	ὁ	the	8996403
1.1.9	24	8996403	τρόπον	τρόπος	a turn	8996394
1.1.9	24	8996404	.	.	nodef	8996390
1.1.9	25	8996405	Κλέαρχος	Κλέαρχος	Clearchus	8996408
