good-beautiful	6177473	καλῶς	καλός	pharr3	καλός	353
good-beautiful	6177498	ἄμεινον	ἀγαθός	pharr3	ἀγαθός	353
good-beautiful	6177518	κάλλιστα	καλός	pharr3	καλός	353
good-beautiful	6177623	καλῶς	καλός	pharr3	καλός	353
good-beautiful	6177839	ἀγαθῇ	ἀγαθός	pharr3	ἀγαθός	353
good-beautiful	6177985	καλῶς	καλός	pharr3	καλός	354
good-beautiful	6178175	ἄμεινόν	ἀγαθός	pharr3	ἀγαθός	357
good-beautiful	6178215	ἀγαθόν	ἀγαθός	pharr3	ἀγαθός	357
good-beautiful	6178311	ἀγαθοῦ	ἀγαθός	pharr3	ἀγαθός	357
good-beautiful	6178396	καλλίστῳ	καλός	pharr3	καλός	358
good-beautiful	6178588	ἀγαθόν	ἀγαθός	pharr3	ἀγαθός	358
good-beautiful	6178599	ἀμείνων	ἀγαθός	pharr3	ἀγαθός	358
good-beautiful	6178643	ἄμεινον	ἀγαθός	pharr3	ἀγαθός	358
good-beautiful	6178723	κάλλιστα	καλός	pharr3	καλός	358
good-beautiful	6178754	ἀγαθόν	ἀγαθός	pharr3	ἀγαθός	359
good-beautiful	6178768	ἀγαθῷ	ἀγαθός	pharr3	ἀγαθός	359
good-beautiful	6178837	ἀρίστου	ἀγαθός	pharr3	ἀγαθός	359
good-beautiful	6178867	ἀγαθόν	ἀγαθός	pharr3	ἀγαθός	359
good-beautiful	6178994	ἀγαθόν	ἀγαθός	pharr3	ἀγαθός	359
