subj and opt	6171940	προστάττωσιν	προστάσσω	to order	3ppsa	339
subj and opt	6172009	μαρτυρήσῃς	μαρτυρέω	to be a witness	2sasa	340
subj and opt	6172106	εἴη	εἰμί	pharr17	3spoa	340
subj and opt	6172124	ἡγοῖτο	ἡγέομαι	pharr25	3spoe	340
subj and opt	6172174	ἀποδεχώμεθα	ἀποδέχομαι	to accept from	1ppse	340
subj and opt	6172201	συμφέρῃ	συμφέρω	to bring together; impers. to benefit	3spsa	340
subj and opt	6172207	φῶμεν	φημί	to say	1ppsa	340
subj and opt	6172281	ἁμαρτάνῃ	ἁμαρτάνω	to miss	3spsa	340
subj and opt	6172285	ἁμαρτάνῃ	ἁμαρτάνω	to miss	3spsa	340
subj and opt	6172368	ᾖ	εἰμί	pharr17	3spsa	340
subj and opt	6172374	εἴποι	λέγω	to pick; to say	3saoa	340
subj and opt	6172491	λάθοις	λανθάνω	to escape notice	2saoa	341
subj and opt	6172500	δύναιο	δύναμαι	to be able	2spoe	341
subj and opt	6172505	ἐπιχειρήσαιμι	ἐπιχειρέω	to attempt	1saoa	341
subj and opt	6172520	ἐγγένηται	ἐγγίγνομαι	to be born or bred in; be innate	3sasm	341
subj and opt	6172585	ᾖς	εἰμί	pharr17	2spsa	341
subj and opt	6172791	εἴποιμ’	λέγω	to pick; to say	1saoa	341
subj and opt	6172824	ἐκπορίζῃ	ἐκπορίζω	to invent	3spsa	341
subj and opt	6172987	ᾖ	εἰμί	pharr17	3spsa	342
subj and opt	6173248	δημιουργῇ	δημιουργέω	to practise a trade	3spsa	342
subj and opt	6173416	διατεθείη	διατίθημι	to place separately	3saop	343
subj and opt	6173554	εὕροις	εὑρίσκω	to find	2saoa	343
subj and opt	6173580	ὦσιν	εἰμί	pharr17	3ppsa	343
subj and opt	6173613	ἄρχῃ	ἄρχω	pharr9	3spsa	343
subj and opt	6173659	ἐθέλῃ	ἐθέλω	pharr3	3spsa	343
subj and opt	6173714	ἔλθῃς	ἔρχομαι	pharr24	2sasa	344
subj and opt	6173770	λάθῃ	λανθάνω	to escape notice	3sasa	344
subj and opt	6173811	δουλώσηται	δουλόω	to make a slave of	3sasm	344
subj and opt	6173835	πύθωνται	πυνθάνομαι	to learn by hearsay	3pasm	344
subj and opt	6173990	ζῴη	ζάω	to live	3spoa	344
subj and opt	6174048	εὐεργετήσῃς	εὐεργετέω	to do well	2sasa	345
subj and opt	6174071	ἐᾷ	ἐάω	to let	3spsa	345
subj and opt	6174076	διακωλύῃ	διακωλύω	to hinder	3spsa	345
subj and opt	6174188	εἴπῃς	λέγω	to pick; to say	2sasa	345
subj and opt	6174195	μετατιθῇ	μετατίθημι	to place among	2spse	345
subj and opt	6174215	ἐπισκεψώμεθα	ἐπισκοπέω	to look upon	1pasm	345
subj and opt	6174314	ἐνδέῃ	ἐνδέω	to bind in	3spsa	345
subj and opt	6174454	περαίνωμεν	περαίνω	to bring to an end	1ppsa	346
subj and opt	6174520	βούλῃ	βούλομαι	pharr24	2spse	346
subj and opt	6174535	γίγνηται	γίγνομαι	pharr26	3spse	346
subj and opt	6174566	ὑγιαίνῃ	ὑγιαίνω	to be sound	3spsa	346
subj and opt	6174583	μισθαρνῇ	μισθαρνέω	to work	3spsa	346
subj and opt	6174718	προσγίγνηται	προσγίγνομαι	to come in addition	3spse	346
subj and opt	6174742	ἐργάζηται	ἐργάζομαι	to work	3spse	346
subj and opt	6174867	ἄρχῃ	ἄρχω	pharr9	3spsa	347
subj and opt	6174920	ἐθέλωσιν	ἐθέλω	pharr3	3ppsa	347
subj and opt	6175032	ἐθέλῃ	ἐθέλω	pharr3	3spsa	347
subj and opt	6175042	ἄρχωσιν	ἄρχω	pharr9	3ppsa	347
subj and opt	6175084	γένοιτο	γίγνομαι	pharr26	3saom	347
subj and opt	6175126	ἕλοιτο	αἱρέω	pharr25	3saom	347
subj and opt	6175238	πείθωμεν	πείθω	pharr9	1ppsa	348
subj and opt	6175241	δυνώμεθά	δύναμαι	to be able	1ppse	348
subj and opt	6175268	λέγωμεν	λέγω	to pick; to say	1ppsa	348
subj and opt	6175317	σκοπῶμεν	σκοπέω	to look at	1ppsa	348
subj and opt	6175537	λανθάνῃ	λανθάνω	to escape notice	3spsa	348
subj and opt	6175605	εἴπῃ	λέγω	to pick; to say	3sasa	348
subj and opt	6175801	ἀξιοῖ	ἀξιόω	to think worthy of; to expect	3spoa	349
subj and opt	6175805	ἡγοῖτο	ἡγέομαι	pharr25	3spoe	349
subj and opt	6175812	ἡγοῖτο	ἡγέομαι	pharr25	3spoe	349
subj and opt	6175814	ἡγοῖτ’	ἡγέομαι	pharr25	3spoe	349
subj and opt	6175827	δύναιτο	δύναμαι	to be able	3spoe	349
subj and opt	6175910	λάβῃ	λαμβάνω	pharr21	3sasa	349
subj and opt	6175917	λέγωμεν	λέγω	to pick; to say	1ppsa	349
subj and opt	6176032	εἶεν	εἰμί	pharr17	3ppoa	349
subj and opt	6176217	πλεονεκτήσειεν	πλεονεκτέω	to have or claim more than one’s share; to have an advantage	3saoa	350
subj and opt	6176356	εἴη	εἰμί	pharr17	3spoa	350
subj and opt	6176447	εἶεν	εἰμί	pharr17	3ppoa	350
subj and opt	6176495	λέγοιμι	λέγω	to pick; to say	1spoa	350
subj and opt	6176503	φαίης	φημί	to say	2spoa	350
subj and opt	6176601	διασκεψώμεθα	διασκοπέω	to look at in different ways	1pasm	351
subj and opt	6176621	εἴη	εἰμί	pharr17	3spoa	351
subj and opt	6176656	ἀγνοήσειεν	ἀγνοέω	not to perceive	3saoa	351
subj and opt	6176676	φαίης	φημί	to say	2spoa	351
subj and opt	6176850	ἀδικοῖεν	ἀδικέω	pharr23	3ppoa	351
subj and opt	6176864	ἀδικοῖεν	ἀδικέω	pharr23	3ppoa	351
subj and opt	6176909	διαφέρωμαι	διαφέρω	to carry through; be different from	1spse	351
subj and opt	6176935	ἐνῇ	ἔνειμι	to be in; to be possible	3spsa	351
subj and opt	6176966	ἐγγένηται	ἐγγίγνομαι	to be born or bred in; be innate	3sasm	351
subj and opt	6176994	ἐγγένηται	ἐγγίγνομαι	to be born or bred in; be innate	3sasm	351
subj and opt	6177027	ἐγγένηται	ἐγγίγνομαι	to be born or bred in; be innate	3sasm	352
subj and opt	6177163	ἀπέχθωμαι	ἀπεχθάνομαι	to be hated	1sasm	352
subj and opt	6177403	ποιῇ	ποιέω	pharr23	3spsa	352
subj and opt	6177420	ἴδοις	ὁράω	to see	2saoa	352
subj and opt	6177456	ἀποτέμοις	ἀποτέμνω	to cut off	2saoa	353
subj and opt	6177500	μάθοις	μανθάνω	to learn	2saoa	353
subj and opt	6177510	εἴη	εἰμί	pharr17	3spoa	353
subj and opt	6177521	ἀπεργάζηται	ἀπεργάζομαι	to finish off	3spse	353
subj and opt	6177538	εἶεν	εἰμί	pharr17	3ppoa	353
subj and opt	6177557	ἴωμεν	ἔρχομαι	pharr24	1ppsa	353
subj and opt	6177624	ἀπεργάσαιντο	ἀπεργάζομαι	to finish off	3paom	353
subj and opt	6177743	πράξαις	πράσσω	pharr32	2saoa	353
subj and opt	6177768	ἀποδοῖμεν	ἀποδέω	to bind fast	1ppoa	353
subj and opt	6177770	φαῖμεν	φημί	to say	1ppoa	353
subj and opt	6178189	ἑλοίμην	αἱρέω	pharr25	1saom	357
subj and opt	6178194	εἴη	εἰμί	pharr17	3spoa	357
subj and opt	6178218	δεξαίμεθ’	δέχομαι	pharr26	1paom	357
subj and opt	6178332	φαῖμεν	φημί	to say	1ppoa	357
subj and opt	6178346	δεξαίμεθα	δείκνυμι	to show	1paom	357
subj and opt	6178492	δοκῇ	δοκέω	pharr23	3spsa	358
subj and opt	6178555	δοκῇ	δοκέω	pharr23	3spsa	358
subj and opt	6178718	χαίροι	χαίρω	to rejoice	3spoa	358
subj and opt	6178775	ἀδικῶσί	ἀδικέω	pharr23	3ppsa	359
subj and opt	6178778	ἀδικῶνται	ἀδικέω	pharr23	3ppse	359
subj and opt	6178781	γεύωνται	γεύω	to give a taste of	3ppse	359
subj and opt	6178843	διδῷ	δίδωμι	to give	3spsa	359
subj and opt	6178854	ᾖ	εἰμί	pharr17	3spsa	359
subj and opt	6178939	αἰσθοίμεθα	αἰσθάνομαι	to perceive	1ppoe	359
subj and opt	6178943	ποιήσαιμεν	ποιέω	pharr23	1paoa	359
subj and opt	6178953	βούληται	βούλομαι	pharr24	3spse	359
subj and opt	6178963	ἐπακολουθήσαιμεν	ἐπακολουθέω	to follow close upon	1paoa	359
subj and opt	6178974	λάβοιμεν	λαμβάνω	pharr21	1paoa	359
subj and opt	6179006	εἴη	εἰμί	pharr17	3spoa	359
subj and opt	6179018	γένοιτο	γίγνομαι	pharr26	3saom	359
subj and opt	6179121	ἐξαγγέλλοιεν	ἐξαγγέλλω	to send out	3paoa	359
